NAPS_ID,City,P_T,Location,Latitude,Longitude,Elevation,Classification,ID,Minimum,10th_Percentile,30th_Percentile,50th_Percentile,70th_Percentile,80th_Percentile,90th_Percentile,95th_Percentile,98th_Percentile,99th_Percentile,99.9th_Percentile,Maximum,Percent_Completeness,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard_Deviation,Year
61302,St. Catharines,ON,62 Argyle Crescent/ Pump Stn.,43.16006,-79.23475,109,"PE,LU,P4,R",DMean,5,17,24,29,33,36,41,44,48,51,60,60,98.630136986,26,29,34,33,37,30,32,28,31,23,23,18,28.55,9.072316362,2015
61402,Brantford,ON,324 Grand River Ave.,43.13861,-80.29264,210,"PE,MU,P4,R",DMean,4,18,25,29,34,36,40,42,46,49,55,55,100,27,30,35,34,38,31,32,27,28,22,22,19,28.88,8.46160235,2015
61502,Kitchener,ON,West Ave. & Homewood,43.44383,-80.50381,325,"PE,LU,P5,R",DMean,4,18,24,28,32,35,38,43,46,47,58,58,98.082191781,25,27,35,34,37,30,31,24,30,22,22,18,27.94,8.386788424,2015
61603,Oakville,ON,"8th Line And Glenashton Dr., Halton Reservoir",43.48692,-79.70228,177,"PE,LU,P4,R",DMean,4,16,23,27,32,36,39,42,47,51,58,58,98.904109589,24,26,34,33,34,27,31,27,30,21,21,18,27.37,8.985096714,2015
61702,Oshawa,ON,2000 Simcoe Street North,43.94594,-78.89492,162,"T,LU,P4,R",DMean,3,16,22,27,31,33,36,38,40,41,45,45,99.178082192,25,26,31,32,33,29,31,24,27,20,18,17,26.14,7.752361967,2015
61802,Guelph,ON,Exhibition Park & Clark St. W.,43.551636111,-80.264155556,335,"PE,LU,P4,R",DMean,4,17,23,28,32,34,38,41,45,47,54,54,99.452054795,26,28,34,32,37,30,31,25,28,21,21,19,27.72,8.236974602,2015
62001,North Bay,ON,540 Chippewa St. W./Dept. Of National Defence,46.32323,-79.44928,223,"PE,MU,P3,R",DMean,8,17,22,27,31,34,38,40,44,49,52,52,98.082191781,23,27,34,34,34,26,29,24,26,22,23,21,27.07,8.231208043,2015
62501,Tiverton,ON,Bruce Nuclear Visitor Ctr,44.31447,-81.54972,230,"RB,NU,P1,A",DMean,9,23,28,32,36,38,42,47,51,57,62,62,99.726027397,32,34,39,36,37,31,34,29,35,26,30,27,32.46,8.069154486,2015
62601,Simcoe,ON,Experimental Farm,42.85685,-80.26964,236,"RB,SU,P2,A",DMean,10,22,28,33,36,40,44,48,52,58,61,61,100,30,33,39,37,41,34,37,31,35,26,29,22,32.85,8.795830561,2015
63001,Burlington,ON,"North Shore Blvd E. And Lakeshore Rd.,",43.314575,-79.802755556,83,"PE,LU,P3,C",DMean,6,15,22,26,30,33,38,41,45,48,53,53,100,23,23,30,32,36,29,31,26,28,20,21,17,26.46,8.588370901,2015
63301,Dorset,ON,District Road 117 And Paint Lake Rd.,45.224278,-78.932944,321,"RB,NU,P1,F",DMean,8,17,22,27,32,34,37,41,43,44,49,49,99.178082192,29,32,38,35,33,25,25,19,22,22,23,22,27.04,8.069520894,2015
63701,Grand Bend,ON,Point Blake Conservation Area,43.333186111,-81.742822222,189,"RB,SU,P2,R",DMean,8,20,26,30,34,37,41,43,45,51,53,53,99.452054795,29,32,38,34,36,33,32,29,33,23,26,21,30.39,7.861103492,2015
64001,Exp Lakes Area,ON,Exp. Lakes Area,49.66389,-93.72111,369,"RB,NU,P1,W",DMean,7,19,25,29,34,38,41,44,46,52,60,60,98.082191781,31,33,38,40,37,31,28,22,27,24,21,23,29.55,8.639301374,2015
64101,Algoma,ON,Algoma,47.03361,-84.37889,411,"RB,NU,P1,F",DMean,11,21,26,32,35,39,43,46,50,55,62,62,98.082191781,33,34,39,40,39,29,31,24,29,25,29,24,31.49,8.798687924,2015
64401,Egbert,ON,Egbert,44.23106,-79.7831,253,"RB,NU,P2,F",DMean,9,19,26,31,35,38,42,45,50,53,59,59,99.452054795,32,34,39,37,39,31,32,26,32,23,24,20,30.71,8.961212898,2015
65001,Barrie,ON,83 Perry Street,44.382313889,-79.702430556,250,"PE,LU,P4,R",DMean,4,14,21,25,30,33,36,38,41,45,52,52,99.726027397,24,27,32,33,33,26,27,21,26,20,19,17,25.38,8.097198819,2015
65101,Newmarket,ON,Eagle St. & Mccaffrey Rd.,44.04431,-79.48325,273,"PE,LU,P4,R",DMean,4,17,23,29,33,36,40,44,48,49,61,61,100,27,29,35,35,38,30,32,26,30,21,21,18,28.52,9.104647956,2015
65201,Parry Sound,ON,7 Bay Street,45.33786,-80.03817,181,"PE,SU,P2,W",DMean,11,20,26,30,34,37,42,44,48,49,59,59,100,29,32,38,37,37,30,33,27,30,24,26,24,30.47,8.207341861,2015
65301,Port Stanley,ON,43665 Dexter Line,42.67208,-81.16289,217,"RB,NU,P2,A",DMean,10,21,28,32,38,41,45,48,52,56,61,61,91.232876712,29,34,41,39,42,36,39,30,34,26,28,23,33.04,9.266780092,2015
65401,Belleville,ON,2 Sidney Street,44.15053,-77.3955,85,"PE,MU,P3,W",DMean,10,19,25,29,33,37,41,45,50,53,61,61,98.082191781,27,29,33,34,40,31,35,30,30,23,22,21,29.63,8.880284141,2015
65801,Chatham,ON,435 Grand Avenue W.,42.40369,-82.20831,194,"PE,MU,P3,R",DMean,7,19,25,30,34,38,41,44,47,52,54,54,96.164383562,24,28,33,32,36,35,36,31,34,24,24,18,29.57,8.730364394,2015
65901,Pickle Lake,ON,Pickle Lake,51.44814,-90.21786,393,"RB,NU,P1,W",DMean,4,19,24,29,33,36,40,42,43,46,51,51,98.630136986,32,32,38,38,36,29,25,24,23,23,20,25,28.92,7.945893085,2015
66101,Bonney Lake,ON,Bonner Lake,49.386389,-82.121389,245,"RB,NU,P1,F",DMean,6,16,22,27,32,34,39,41,45,47,54,54,99.452054795,32,31,37,36,34,26,22,17,21,21,24,25,27.17,8.617587462,2015
66201,Petawawa,ON," Petawa Forest Reserve Facilities, 1227 Clouthier Rd",45.996722,-77.441194,180,"RB,NU,P2,F",DMean,7,16,21,26,32,35,39,42,47,50,55,55,99.452054795,29,33,39,37,36,25,23,18,20,20,21,20,26.74,9.125319956,2015
70118,Winnipeg,MB,299 Scotia St.,49.93207,-97.11317,227,"PE,LU,P5,R",DMean,2,8,13,18,26,29,33,37,40,40,50,50,81.643835616,,,29,33,31,25,18,12,14,12,9,13,,,2015
70119,Winnipeg,MB,65 Ellen Street,49.89799,-97.14653,229,"PE,LU,P6,R",DMean,3,13,19,24,28,31,35,38,41,44,52,52,98.630136986,22,24,28,32,34,32,28,20,21,16,12,15,23.61,8.502378913,2015
70203,Brandon,MB,1430 Victoria Avenue East (Assiniboine Community College),49.83918,-99.9206,385,"PE,MU,P3,I",DMean,8,16,21,25,30,32,35,37,40,42,45,45,88.219178082,27,29,30,32,34,28,23,,20,17,19,23,25.38,7.365726404,2015
70301,Flin Flon ,MB,143 Main Street,54.76852,-101.87747,339,"T,SU,P2,R",DMean,4,16,22,26,30,33,36,38,40,41,46,46,72.602739726,27,29,31,34,35,,,,,19,20,20,,,2015
70501,Thompson,MB,48 Thompson Drive N,55.74719,-97.87353,205,"PS,SU,P2,R",DMean,9,14,19,24,29,31,33,34,37,37,42,42,57.534246575,30,30,33,,,,,,16,20,23,25,,,2015
80111,Regina,SK,1621 Albert St.,50.4527,-104.616,585,"PE,LU,P4,R",DMean,5,15,20,25,30,32,36,39,43,44,47,47,99.178082192,22,23,28,32,36,34,28,24,22,20,17,15,25.12,8.144125225,2015
80211,Saskatoon,SK,511 1st Avenue North,52.13613,-106.66293,483,"PE,LU,P4,R",DMean,4,13,19,24,29,32,35,38,40,42,44,44,96.712328767,21,26,28,32,34,33,29,21,19,18,14,13,23.9,8.37069884,2015
80402,Prince Albert,SK,63 - 12th Street East,53.201694,-105.75203,436,"PE,LU,P4,R",DMean,3,9,13,17,20,21,25,28,35,35,41,41,95.342465753,16,17,19,20,30,20,12,12,12,16,15,11,16.85,6.434884363,2015
81001,Swift Current,SK,1200 Begg St. W,50.285833,-107.81689,753,"PE,SU,P3,R",DMean,5,10,16,21,25,27,30,32,35,36,38,38,95.616438356,23,24,22,26,30,28,22,20,15,11,13,13,20.38,7.36861496,2015
90120,Edmonton,AB,6240 113 Street,53.5001,-113.5261,670,"PE,LU,P4,R",DMean,4,10,18,22,28,30,35,39,42,43,48,48,90.136986301,16,21,28,27,37,,24,25,19,19,16,12,22.42,9.227775903,2015
90121,Edmonton,AB,17 Street & 105 Avenue,53.54823,-113.36811,670,"PS,LU,P3,I",DMean,2,9,17,22,27,30,34,37,42,44,48,48,100,13,19,25,29,36,29,26,22,17,19,14,11,21.76,9.289450608,2015
90130,Edmonton,AB,10255 - 104th Street,53.54445,-113.49884,663,"PE,LU,P5,R",DMean,1,7,14,18,24,29,32,36,39,39,41,41,95.342465753,13,15,22,29,33,28,24,22,14,16,12,8,19.42,9.344368799,2015
90133,Edmonton,AB,13915 115 Ave Nw,53.564411,-113.562583,670,"PE,LU,P4,P",DMean,2,8,16,21,29,34,40,45,52,54,57,57,98.082191781,14,19,26,34,45,35,29,23,16,17,13,9,23.21,11.998316807,2015
90134,Sherwood Park,AB,Ottwell House Park,53.532092,-113.320983,0,"T,LU,P3,R",DMean,2,13,19,24,28,33,38,45,48,49,54,54,65.205479452,,,,,40,32,28,25,17,22,17,14,,,2015
90222,Calgary,AB,39 St. & 29 Ave. N.W.,51.079222,-114.141828,1120,"PE,LU,P4,R",DMean,5,12,21,25,32,35,38,42,46,46,48,48,98.356164384,20,17,27,35,39,35,30,28,23,20,21,14,25.91,9.755976915,2015
90228,Calgary,AB,620 7th Ave Sw,51.04701,-114.07564,105,"PE,LU,P6,R",DMean,3,7,12,18,21,24,26,28,32,34,34,34,23.835616438,16,15,21,,,,,,,,,,,,2015
90229,Calgary,AB,4700 110 Avenue Se,50.955122,-113.969742,1032,"PE,LU,P3,I",DMean,1,7,16,22,28,31,36,39,41,43,46,46,98.356164384,14,17,23,31,36,32,29,24,20,15,14,8,21.82,10.286490294,2015
90230,Calgary,AB,2425 9th Ave Se,51.0309,-114.0091,1030,"PE,LU,P4,P",DMean,3,9,17,23,29,32,36,38,40,42,43,43,73.424657534,,,,30,34,31,28,23,20,16,16,9,,,2015
90302,Red Deer,AB,73 Street & Riverside Drive,52.29867,-113.79352,858,"PE,MU,P3,R",DMean,0,4,8,15,19,22,26,27,29,33,33,33,17.534246575,10,17,,,,,,,,,,,,,2015
90304,Red Deer,AB,11 Lancaster Drive,52.24095,-113.765439,907,"T,MU,P4,R",DMean,2,11,18,23,29,32,37,40,43,45,50,50,99.726027397,16,18,27,32,39,32,28,23,19,17,16,13,23.51,9.705114649,2015
90402,Medicine Hat,AB,12th St Nw & Division Ave.,50.04893,-110.68116,709,"PE,MU,P3,R",DMean,6,16,22,27,32,35,39,42,45,47,52,52,96.712328767,22,23,26,33,38,37,34,32,23,21,20,19,27.32,8.799592122,2015
90502,Lethbridge,AB,2805 12 Ave N,49.71621,-112.8006,918,"PS,MU,P3,I",DMean,3,20,27,32,37,39,42,43,46,48,59,59,99.178082192,28,27,34,39,39,35,34,34,28,27,27,23,31.16,8.405342035,2015
90601,Fort Saskatchewan,AB,9209a-96 Ave,53.69874,-113.22285,628,"T,SU,P3,R",DMean,1,8,17,24,30,34,38,41,43,45,50,50,99.452054795,19,26,29,33,39,32,29,19,16,16,12,10,23.15,11.015894064,2015
90606,Bruderheim,AB,,53.7999878,-112.92781,632,"RB,NU,P2,R",DMean,1,14,20,25,31,35,39,43,49,53,53,53,98.630136986,18,24,32,35,42,32,28,24,19,20,18,14,25.69,9.998428011,2015
90701,Fort Mcmurray,AB,Franklin Avenue,56.73341,-111.39047,260,"PE,MU,P3,W",DMean,1,8,14,19,25,28,32,36,38,39,45,45,98.630136986,14,20,22,31,33,27,20,17,13,14,12,11,19.52,9.059373929,2015
90702,Fort Mcmurray,AB,Timberlea Subdivision,56.75139,-111.47662,355,"PE,MU,P3,R",DMean,4,15,20,25,30,32,35,38,41,42,45,45,99.726027397,21,23,28,33,34,31,24,22,19,23,24,19,25.02,7.765717492,2015
90801,Fort Mckay,AB,Main Street,57.18941,-111.6405,268,"RB,NU,P2,F",DMean,4,13,18,23,29,32,36,39,43,45,49,49,97.534246575,17,22,25,33,36,33,23,23,19,19,20,13,23.55,9.064325787,2015
90806,Fort Mckay,AB,,57.1492,-111.6424,342,"PS,NU,P1,F",DMean,1,7,12,17,21,24,28,31,32,36,38,38,98.904109589,14,19,19,27,26,24,14,14,12,13,14,9,17.08,8.010642955,2015
90807,Wapasu,AB,Located Oustide Approval Boundaries At Pti Camp,57.26176,-111.037,429,"RB,NU,P1,F",DMean,10,16,21,26,31,35,38,43,49,50,53,53,99.178082192,24,30,33,38,40,31,22,21,19,21,23,21,26.88,8.928531147,2015
91001,Esther,AB,Esther,51.66975,-110.20653,707,"-,-,-,-",DMean,12,23,29,33,37,40,43,45,49,54,57,57,80,28,32,34,38,43,39,35,29,25,26,,,,,2015
91101,Elk Island,AB,National Park,53.68238,-112.86812,714,"RB,NU,P1,W",DMean,3,17,23,28,34,38,41,44,48,49,53,53,99.452054795,24,27,37,38,43,34,28,26,20,25,22,19,28.58,9.454600414,2015
91301,Tomahawk,AB,Se 2 51 6 W5,53.37255,-114.76835,789,"RB,NU,P1,A",DMean,4,17,24,29,33,36,40,43,47,51,53,53,99.452054795,25,29,33,36,41,33,30,27,22,24,25,19,28.69,8.850750318,2015
91401,Violet Grove,AB,Se 17 48 08 W5,53.14222,-115.13806,1000,"RB,NU,P1,A",DMean,4,18,24,30,33,37,41,45,49,53,57,57,98.630136986,25,28,36,37,43,34,28,27,23,24,25,21,29.28,9.05443284,2015
91501,Beaverlodge,AB,Beaverlodge Research Farm,55.19634,-119.39682,762,"RB,SU,P2,A",DMean,4,17,24,29,34,38,41,44,49,52,53,53,99.452054795,27,29,38,38,43,30,26,25,23,25,28,18,29.15,9.523495811,2015
91601,Carrot Creek,AB,Se 31 53 13 W5,53.621062,-115.869155,800,"RB,NU,P1,A",DMean,2,12,20,25,31,33,38,42,45,48,52,52,99.726027397,23,25,32,35,40,28,25,21,18,19,22,14,25.04,9.954159829,2015
91701,Steeper,AB,Ne 12 48 22 W5,53.1325,-117.09111,1428,"RB,NU,P1,F",DMean,9,18,27,32,39,42,46,49,51,53,57,57,97.808219178,35,33,43,43,42,30,26,25,25,29,31,31,32.48,10.19405088,2015
91801,Fort Chipewyan,AB,Fort Chipewyan,58.70879,-111.17683,238,"RB,NU,P1,W",DMean,9,18,23,26,30,33,39,42,46,48,55,55,99.178082192,25,28,25,37,39,34,22,23,22,20,25,24,27.11,7.769259688,2015
91901,Caroline,AB,16-30-034-5 W5,51.94687,-114.69744,1140,"RB,NU,P1,A",DMean,8,21,27,32,36,39,42,46,51,53,56,56,98.904109589,30,29,35,39,44,35,31,28,26,27,30,26,31.63,8.477014314,2015
92001,Grande Prairie,AB,10327 - 107 Avenue,55.1766,-118.8078,658,"PE,NU,P3,W",DMean,1,7,18,24,29,32,37,41,47,50,54,54,99.726027397,15,22,29,33,40,29,26,23,21,18,15,7,23,10.99443117,2015
92201,Lamont,AB,Rge Rd 203 & Twp Rd 550,53.76036,-112.88017,767,"RB,NU,P1,A",DMean,3,19,25,30,37,40,43,46,50,54,57,57,98.904109589,28,32,39,41,45,36,32,28,22,27,23,19,30.92,9.743197169,2015
92601,Bretton,AB,Hwy 20,53.0903,-114.46061,900,"RB,NU,P1,O",DMean,5,14,20,25,29,32,37,40,44,46,55,55,99.726027397,22,26,32,32,37,29,24,22,18,20,23,19,25.25,8.547962398,2015
92901,Edson,AB,7 Ave,53.593771,-116.395822,894,"PE,SU,P2,I",DMean,2,10,18,24,30,33,38,42,49,50,54,54,100,18,23,30,34,42,31,26,23,18,19,18,10,24.23,10.844557653,2015
93101,Genesee,AB,Range Road 15,53.3016,-114.2211,772,"RB,NU,P1,A",DMean,2,12,18,22,26,30,34,39,41,45,49,49,99.178082192,19,22,30,30,36,24,19,22,18,19,18,13,22.64,8.709742717,2015
93202,Hinton,AB,Private Road,53.427301,-117.544067,978,"RB,SU,P2,O",DMean,0,10,17,23,30,33,38,43,48,52,56,56,97.808219178,23,20,28,34,40,31,23,21,16,17,18,15,23.78,10.967775857,2015
94301,Cold Lake,AB,15 Ave,54.414013889,-110.232938889,556,"PE,SU,P2,R",DMean,1,14,20,25,30,33,36,37,39,41,43,43,99.178082192,26,28,32,32,33,30,25,20,18,21,19,14,24.74,8.415218323,2015
94401,St Lina,AB,,54.2165,-111.5026,679,"RB,SU,P1,F",DMean,4,19,26,32,37,39,43,46,51,54,56,56,98.082191781,31,34,38,39,44,36,31,28,23,27,25,19,31.27,9.237503608,2015
94601,Anzac,AB,264 Stony Mountain Rd.,56.44928,-111.03722,0,"RB,NU,P1,R",DMean,11,19,24,29,34,37,39,43,46,48,52,52,99.178082192,28,31,35,38,39,31,26,25,22,27,28,23,29.35,8.110427705,2015
100110,Burnaby,BC,700 Hammarskjold Drive,49.279214,-122.970707,105,"T,LU,P4,R",DMean,0,5,11,17,22,24,27,29,33,34,37,37,98.630136986,7,12,18,26,24,23,20,19,13,9,11,16,16.62,8.351935356,2015
100111,Port Moody,BC,Moody & Esplanade St.,49.280893,-122.849291,17,"PE,LU,P5,W",DMean,0,3,7,14,18,20,24,26,28,31,33,33,98.630136986,3,8,13,21,20,20,18,17,11,7,8,13,13.18,7.834144792,2015
100112,Vancouver,BC,Robson/Hornby,49.282272,-123.12188,33,"T,LU,P6,R",DMean,0,2,4,7,11,15,18,19,22,23,27,27,84.109589041,3,6,8,15,17,13,,10,4,4,6,10,8.48,6.148496262,2015
100119,Burnaby,BC,5455 Rumble Street,49.21519,-122.985666,125,"PE,LU,P6,R",DMean,0,4,11,17,22,24,26,28,31,33,35,35,98.904109589,7,11,17,25,24,22,18,18,13,10,10,15,15.95,8.284990522,2015
100121,North Vancouver,BC,75 Riverside Dr.,49.301472,-123.020417,4,"PS,LU,P5,I",DMean,2,5,10,14,18,20,23,26,28,29,31,31,97.808219178,6,10,14,21,20,18,15,15,12,9,10,16,13.83,6.897811258,2015
100125,Delta,BC,8544 116th St.,49.158348,-122.90173,117,"PE,LU,P5,R",DMean,0,5,10,18,22,24,27,30,34,35,37,37,98.904109589,8,12,19,25,25,22,19,19,13,9,10,17,16.45,8.701658654,2015
100126,Burnaby,BC,"Sfu, University Dr. W.",49.279809,-122.922267,337,"PE,LU,P4,C",DMean,4,15,21,25,30,32,35,38,39,40,44,44,97.260273973,19,24,28,34,32,30,26,25,21,20,20,25,25.32,7.664447839,2015
100127,Surrey,BC,72nd Ave. And 190 St.,49.132928,-122.694224,90,"T,LU,P4,R",DMean,0,5,13,21,25,28,31,34,36,37,39,39,90.136986301,7,14,20,29,28,27,24,22,,12,12,19,19.39,9.712949789,2015
100128,Richmond,BC,10371 Aragon Rd,49.141437,-123.108215,8,"PE,LU,P4,R",DMean,1,5,13,20,25,27,31,34,37,38,41,41,93.150684932,7,10,17,26,29,27,23,22,16,13,19,10,18.57,9.461800554,2015
100132,North Vancouver,BC,16th St. & Jones Ave,49.323994,-123.083496,71,"PE,LU,P5,R",DMean,1,4,11,17,21,23,26,29,31,33,36,36,98.904109589,7,11,17,24,23,22,20,17,13,9,11,17,15.9,8.105225408,2015
100134,Richmond,BC,3153 Templeton Street,49.186265,-123.152422,2,"PE,LU,P5,C",DMean,1,4,10,17,22,25,28,31,34,37,39,39,98.356164384,6,10,17,25,25,24,20,18,14,10,11,15,16.14,8.991498122,2015
100135,Coquitlam,BC,1250 Pinetree Way,49.288265,-122.79157,47,"PE,LU,P5,R",DMean,0,4,10,17,22,24,27,30,31,34,37,37,99.178082192,6,11,17,24,24,25,21,20,12,9,10,16,16.22,8.818911363,2015
100140,Delta,BC,411 Milsom Wynd,49.009877,-123.081997,52,"PE,LU,P3,R",DMean,1,8,17,23,28,30,33,36,39,41,43,43,99.178082192,10,15,24,32,31,28,24,23,20,16,16,23,21.77,9.466697647,2015
100141,Vancouver,BC,"1290 East 11th Ave,",49.260267,-123.077776,0,"T,LU,P5,R",DMean,1,3,7,13,16,18,21,23,27,27,29,29,60.547945205,,,,,18,18,16,14,9,4,6,10,,,2015
100143,Agassiz,BC,7170 Cheam Avenue,49.238008,-121.762264,23,"PE,MU,P2,R",DMean,1,8,13,18,24,28,32,35,38,40,45,45,91.232876712,12,13,20,,26,31,28,20,13,13,17,16,19.04,9.345343383,2015
100202,Prince George,BC,"Plaza 400, 1011 4th Avenue",53.91472,-122.74194,588,"T,MU,P3,R",DMean,3,9,15,20,26,30,33,37,41,43,44,44,81.917808219,17,15,23,30,33,26,22,17,15,13,,,,,2015
100304,Victoria,BC,"Sj Willis School, 923 Topaz Ave.",48.441942,-123.363165,29,"T,LU,P6,R",DMean,1,8,14,19,23,26,30,34,38,40,41,41,100,10,15,21,30,26,23,19,18,15,14,16,21,18.9,8.225876142,2015
100308,Victoria,BC,3300 Wishart Road,48.42369,-123.49432,86,"PE,LU,P3,R",DMean,2,8,15,21,25,27,31,35,39,41,45,45,98.904109589,11,17,22,30,28,25,24,21,17,14,16,21,20.45,8.699163393,2015
100401,Kamloops,BC,317 Seymour St.,50.67477,-120.334016,381,"PE,MU,P3,R",DMean,1,5,12,19,28,32,35,40,40,43,51,51,98.904109589,9,10,23,31,34,30,26,27,17,9,13,12,20.25,11.337027233,2015
100701,Kelowna,BC,3333 College Way,49.862336,-119.477367,347,"PE,MU,P4,R",DMean,2,10,17,23,29,32,36,40,45,45,48,48,95.068493151,15,13,23,36,35,30,25,27,20,13,19,16,22.98,9.834748016,2015
101003,Abbotsford,BC,32995 Bevan Ave.,49.04258,-122.30982,63,"PE,LU,P4,R",DMean,0,6,12,19,24,27,29,33,36,37,38,38,97.260273973,7,14,20,27,27,27,23,21,13,12,13,14,18.08,9.166114493,2015
101005,Abbotsford,BC,1073 Columbia Street,49.021554,-122.326523,65,"PE,LU,P3,A",DMean,1,7,13,19,24,26,30,32,36,39,41,41,96.438356164,9,15,22,29,24,24,21,20,14,13,15,19,18.62,8.619469594,2015
101101,Chilliwack,BC,46360 Airport Road,49.155848,-121.940279,16,"PE,MU,P3,R",DMean,1,6,11,17,22,24,28,30,33,36,37,37,97.534246575,9,12,19,23,24,26,23,19,10,10,14,13,16.7,8.448691335,2015
101202,Pitt Meadows,BC,18477 Dewdny Trunk,49.245233,-122.70889,5,"PE,LU,P3,A",DMean,0,4,12,17,21,24,29,31,32,34,35,35,98.356164384,9,14,20,25,23,21,19,17,14,9,10,19,16.66,8.540059813,2015
101301,Langley,BC,23752 52nd Avenue,49.09561,-122.567104,89,"PE,LU,P3,R",DMean,1,6,15,21,26,28,30,33,35,36,40,40,98.904109589,9,16,22,27,27,26,24,23,16,12,14,21,19.71,9.096398024,2015
101401,Hope,BC,62715 Airport Road,49.369887,-121.49912,39,"RB,SU,P2,F",DMean,1,5,12,19,24,28,32,35,38,43,49,49,98.082191781,9,11,19,26,27,31,28,22,14,12,14,11,18.9,9.956871793,2015
101501,Maple Ridge,BC,23124 118th Avenue,49.21494,-122.582057,54,"PE,LU,P4,R",DMean,0,5,12,20,25,27,30,32,34,36,39,39,99.726027397,6,13,21,28,26,27,24,22,15,10,12,18,18.54,9.405124581,2015
101601,Squamish,BC,38075 2nd Avenue,49.700098,-123.154216,6,"PE,SU,P2,R",DMean,1,6,10,16,21,23,27,28,33,34,37,37,95.068493151,8,12,17,23,24,23,21,18,12,10,11,,16.11,8.032901398,2015
101603,Squamish,BC,38370 Buckley Avenue,49.70516,-123.15133,6,"PE,SU,P2,C",DMean,6,6,10,15,19,20,21,22,22,22,22,22,3.835616438,,,,,,,,,,,,,,,2015
101701,Quesnel,BC,585 Callanan Street,52.981686,-122.493227,490,"PE,SU,P2,R",DMean,1,5,12,18,23,26,30,34,35,37,38,38,92.054794521,16,12,19,29,28,21,20,18,12,9,,13,17.83,8.951662382,2015
102001,Saturna,BC,Saturna,48.78333,-123.13333,178,"RB,NU,P2,F",DMean,9,17,22,28,32,35,38,40,42,44,45,45,97.260273973,18,22,30,37,35,34,28,28,23,22,22,27,27.29,7.738175446,2015
102102,Nanaimo,BC,2080a Labieux Road,49.20083,-123.99389,121,"PE,MU,P3,P",DMean,2,10,16,21,26,29,33,35,39,40,44,44,99.452054795,10,16,22,32,32,27,20,19,19,16,19,21,21.14,8.474016867,2015
102401,Smithers,BC,4020 Broadway Avenue,54.783308,-127.177324,495,"PE,SU,P2,R",DMean,2,7,11,16,20,24,27,31,35,37,43,43,96.164383562,13,13,20,27,27,22,17,15,12,13,13,10,16.53,8.262546105,2015
102503,Terrace,BC,3411 Munroe Street,54.52167,-128.6075,81,"PE,SU,P3,R",DMean,1,9,14,18,23,26,30,34,37,40,42,42,75.342465753,,,,28,27,24,18,15,13,14,16,15,,,2015
102701,Williams Lake,BC,1045 Western Avenue,52.14428,-122.150391,631,"PE,SU,P3,R",DMean,2,9,16,21,27,30,34,36,38,39,43,43,83.561643836,16,16,27,30,31,27,23,18,14,,,15,,,2015
103302,Nelson,BC,333 Victoria Street,49.49055,-117.295381,562,"PE,SU,P3,R",DMean,3,7,15,19,24,29,32,34,37,41,42,42,30.410958904,14,15,21,31,,,,,,,,,,,2015
103502,Castlegar,BC,801 9th Avenue,49.317698,-117.661527,407,"PS,SU,P2,R",DMean,1,6,10,15,22,27,31,34,39,43,45,45,54.246575342,10,9,18,28,29,,,,,9,12,,,,2015
103602,Mission,BC,32964 9th Avenue,49.14149,-122.311078,245,"PE,LU,P3,R",DMean,1,9,15,22,26,29,32,34,37,38,43,43,100,11,16,22,28,28,29,26,23,15,14,15,19,20.56,8.845358798,2015
104003,Vernon,BC,2704 Highway 6,50.260617,-119.270723,476,"T,MU,P3,R",DMean,1,4,10,17,25,28,32,36,40,41,49,49,98.904109589,8,6,18,31,32,29,23,23,16,9,11,8,17.89,10.768782796,2015
104803,Duncan,BC,490 Cairnsmore Street,48.784854,-123.715846,62,"PE,SU,P3,R",DMean,1,5,11,18,24,27,31,34,36,38,42,42,100,6,10,19,28,28,28,23,23,14,11,12,13,17.97,9.57201137,2015
105001,Whistler,BC,Meadow Park,50.144285,-122.960402,638,"PE,SU,P2,P",DMean,2,9,14,19,25,28,33,36,38,39,41,41,98.082191781,13,14,22,29,30,30,22,22,15,14,18,15,20.27,8.728925986,2015
105504,Fort Saint John,BC,10511 99 Avenue,56.24473,-120.8561,679,"PE,SU,P3,R",DMean,6,12,17,22,29,33,37,42,45,46,49,49,89.589041096,,24,32,34,38,22,19,20,19,20,23,14,23.91,9.545884418,2015
106800,Ucluelet,BC,Coast Guard Drive,48.921799,-125.541209,14,"RB,SU,P2,W",DMean,10,19,23,27,31,35,39,41,44,45,46,46,96.98630137,24,29,33,37,33,27,23,22,23,26,27,31,27.72,7.593745899,2015
107100,Courtenay,BC,1540 Mcphee Avenue,49.682603,-124.996222,27,"PE,MU,P3,R",DMean,2,7,12,18,22,25,29,32,35,37,41,41,98.904109589,9,14,21,28,25,23,20,20,15,11,12,17,17.79,8.272480039,2015
119004,Whitehorse,YU,412 Steele Street,60.71972,-135.05875,640,"PE,SU,P3,R",DMean,5,14,20,25,32,35,40,42,44,45,52,52,86.575342466,20,,33,38,38,29,22,19,20,21,25,20,26.03,9.558495295,2015
129003,Yellowknife,NT,"52nd Ave & 49t Street, Sir John Franklin High School",62.45207,-114.364,206,"PE,SU,P3,R",DMean,6,16,21,24,28,31,35,37,39,40,44,44,91.780821918,26,27,,31,33,27,20,17,18,23,23,25,24.73,6.962749896,2015
